statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_use_background_image,profile_background_tile,description,label,account_age_days,genuine,social_spambot,traditional_spambot
65,8,43,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,645,False,True,False
70,9,45,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,645,False,True,False
60,7,36,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,645,False,True,False
44,4,38,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,645,False,True,False
56,6,38,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,645,False,True,False
62,3,33,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,645,False,True,False
60,9,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,645,False,True,False
59,8,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,645,False,True,False
55,6,29,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,645,False,True,False
51,4,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
60,5,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
62,3,38,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,644,False,True,False
56,2,42,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
64,8,43,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,645,False,True,False
65,8,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,645,False,True,False
63,6,39,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
64,6,36,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
56,4,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
64,2,47,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
62,4,43,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
66,4,38,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
54,2,41,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
64,1,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
52,6,41,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
57,3,41,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
64,1,35,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
61,4,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
61,1,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
62,7,34,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
57,5,43,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
65,3,43,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
55,4,36,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
68,7,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
61,3,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
61,5,32,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
63,8,36,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
59,7,34,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,645,False,True,False
60,2,41,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
64,4,36,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
62,4,42,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
51,2,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,645,False,True,False
64,4,31,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
63,4,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
66,7,52,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,651,False,True,False
60,9,41,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
56,6,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
67,7,46,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
70,5,44,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
63,7,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,645,False,True,False
55,5,47,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
69,6,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
70,10,41,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
66,4,36,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
69,5,36,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
66,8,44,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
59,14,38,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
61,5,42,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
51,5,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
53,2,40,0,1,0,1,0,0,0.0,1.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
68,4,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
61,6,46,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,645,False,True,False
65,4,43,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
54,10,34,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
64,4,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
70,1,30,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
47,4,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
73,7,36,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
65,9,33,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
64,3,42,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
63,9,34,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
67,3,46,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
62,6,35,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
62,6,50,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
55,3,38,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,651,False,True,False
61,5,42,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
66,6,43,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
61,4,41,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
76,4,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
65,1,38,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
75,5,41,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
64,7,42,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
64,1,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
59,1,28,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
72,3,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
62,3,35,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
61,9,33,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
64,6,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
71,1,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
63,4,45,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
58,4,42,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
71,4,43,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
73,5,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
68,7,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
75,7,43,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
86,7,44,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
69,8,41,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
79,3,32,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
80,11,36,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
78,10,38,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
74,5,36,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
68,2,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
76,5,44,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
74,4,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
66,5,36,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
71,7,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
72,9,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
67,2,42,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
59,1,44,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
73,5,42,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
79,3,36,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
56,5,47,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
73,9,47,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
65,3,34,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
80,3,44,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
71,7,47,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
63,5,44,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
77,6,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
71,12,45,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
75,9,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
71,4,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
70,8,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
63,0,35,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
72,10,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
78,8,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
68,6,38,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
84,5,42,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
71,10,38,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
70,6,43,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
67,3,38,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
64,8,42,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
76,4,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
77,8,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
78,4,42,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
78,8,48,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
69,1,41,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
63,7,36,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
67,6,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
81,5,42,0,0,0,1,0,0,0.0,1.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
67,1,29,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
76,4,33,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
78,3,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
64,9,43,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
74,9,49,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
68,6,35,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
72,3,36,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
62,4,47,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
75,5,38,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
67,3,42,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
64,6,48,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
85,4,45,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
63,5,41,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
69,6,43,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
61,6,45,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
74,4,33,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
69,4,31,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
62,7,35,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
77,10,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
64,6,50,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
78,12,51,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
73,4,44,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
77,6,51,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,651,False,True,False
77,5,48,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
77,6,48,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,651,False,True,False
77,2,36,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
72,1,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
67,11,47,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
77,6,48,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
73,5,47,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,651,False,True,False
79,4,41,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
71,10,51,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,651,False,True,False
75,7,49,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,651,False,True,False
68,9,49,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
72,4,46,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
74,2,35,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,702,False,True,False
72,5,35,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
73,5,48,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
64,5,42,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
71,3,42,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
80,4,41,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
85,8,43,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
75,4,45,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
69,4,45,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
88,5,48,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
85,3,41,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
80,8,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
78,12,41,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
79,6,46,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
67,11,43,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
72,7,42,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
66,5,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
76,3,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
75,5,40,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
83,10,41,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
78,7,43,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
74,7,42,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
76,6,34,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
80,2,43,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
77,3,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,702,False,True,False
72,3,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
82,2,31,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
78,6,35,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
79,5,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
77,3,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
71,5,38,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
56,4,42,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
72,3,30,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
80,3,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
87,7,35,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
75,6,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
72,6,38,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,647,False,True,False
73,6,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,651,False,True,False
69,11,38,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,646,False,True,False
78,7,42,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
67,4,32,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
82,3,31,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
67,6,41,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
81,8,45,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
83,6,38,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
78,7,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
83,8,41,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
81,6,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,648,False,True,False
82,5,46,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,649,False,True,False
220,60,519,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
301,60,727,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,732,False,True,False
268,53,687,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,698,False,True,False
343,82,874,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
358,152,1052,0,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,732,False,True,False
250,60,680,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,650,False,True,False
276,59,604,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,702,False,True,False
239,32,514,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,651,False,True,False
270,64,642,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,651,False,True,False
309,65,749,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,702,False,True,False
236,51,559,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,698,False,True,False
131,115,316,3,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,736,False,True,False
138,99,287,3,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,736,False,True,False
237,120,292,3,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,736,False,True,False
46,5,34,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,629,False,True,False
43,3,39,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,630,False,True,False
38,3,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,631,False,True,False
45,8,36,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,631,False,True,False
44,1,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,635,False,True,False
43,3,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,629,False,True,False
44,5,43,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,628,False,True,False
43,6,35,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,631,False,True,False
43,5,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,632,False,True,False
45,3,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,628,False,True,False
44,5,38,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,627,False,True,False
36,2,32,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,633,False,True,False
34,2,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,631,False,True,False
36,4,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,628,False,True,False
43,4,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,630,False,True,False
35,1,44,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,629,False,True,False
42,4,36,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,629,False,True,False
33,3,40,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,629,False,True,False
37,4,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,627,False,True,False
45,16,44,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,635,False,True,False
42,8,37,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,0,social_spambot,631,False,True,False
